REACH_ID FLAG (1: IN NWM DOMAIN  0: OUTSIDE NWM DOMAIN)
26
 8394132 1
 9408594 1
 9408594 1
27609917 1
 4726627 1
 4726307 1
11694016 1
11690184 1
22340563 1
 4529635 1
11908822 1
11907916 1
 8475440 1
 9894934 1
 8493300 1
10067517 1
 8608157 1
10054660 1
 8741045 1
 8575903 1
 8503542 1
22337977 1
22336417 1
 4726595 1
 4655442 1
 8385753 1
