REACH_ID FLAG (1: IN NWM DOMAIN  0: OUTSIDE NWM DOMAIN)
11
 9486436 1
24903770 1
 4481733 1
 4481917 1
 4495866 1
 4784841 1
 4496356 1
24902758 1
24903512 1
 8409131 1
 4495846 1
