Node Number =  34395
-7.97996108e+001 4.33094588e+001 1.00000000e+000
-7.97993006e+001 4.33084087e+001 1.17999995e+000
-7.97989461e+001 4.33073952e+001 1.06666672e+000
-7.97985723e+001 4.33064145e+001 1.22000003e+000
-7.97981983e+001 4.33054622e+001 1.12500000e+000
-7.97978185e+001 4.33045389e+001 1.10000002e+000
-7.97974411e+001 4.33036421e+001 1.20000005e+000
-7.97970483e+001 4.33027759e+001 1.14999998e+000
-7.97965669e+001 4.33019614e+001 1.19999993e+000
-7.97959006e+001 4.33012567e+001 1.23333335e+000
-7.97949892e+001 4.33007420e+001 1.35000002e+000
-7.97998610e+001 4.33105481e+001 1.10000002e+000
-7.97982172e+001 4.33100296e+001 1.48888910e+000
-7.97982349e+001 4.33090028e+001 1.43750000e+000
-7.97976887e+001 4.33080165e+001 1.72222221e+000
-7.97974443e+001 4.33067763e+001 1.56666660e+000
-7.97968940e+001 4.33055858e+001 1.72222209e+000
-7.97957638e+001 4.33026108e+001 1.56250000e+000
-7.97964103e+001 4.33045596e+001 1.60000002e+000
-7.97960145e+001 4.33035445e+001 1.77777779e+000
-7.97948954e+001 4.33017966e+001 1.67499995e+000
-7.97937347e+001 4.33007152e+001 1.63333333e+000
-7.97943939e+001 4.32989879e+001 1.10000002e+000
-7.98001181e+001 4.33116676e+001 1.12500000e+000
-7.98003411e+001 4.33128222e+001 9.66666698e-001
-7.98005318e+001 4.33140126e+001 1.03333330e+000
-7.98006664e+001 4.33152403e+001 1.13333333e+000
-7.98007096e+001 4.33165037e+001 1.16666675e+000
-7.98006615e+001 4.33178037e+001 1.10000002e+000
-7.97999975e+001 4.33190455e+001 1.24000001e+000
-7.97992194e+001 4.33202932e+001 1.40000010e+000
-7.97982798e+001 4.33215263e+001 1.70000005e+000
-7.97955046e+001 4.33236336e+001 1.50000000e+000
-7.97969821e+001 4.33226057e+001 1.70000005e+000
-7.97935282e+001 4.33244308e+001 1.75000000e+000
-7.97921911e+001 4.33255780e+001 1.50000000e+000
-7.97984448e+001 4.33112570e+001 1.70000005e+000
-7.97967797e+001 4.33105685e+001 2.72222233e+000
-7.97966002e+001 4.33090792e+001 2.45555592e+000
-7.97961063e+001 4.33076665e+001 2.88888907e+000
-7.97960219e+001 4.33065186e+001 2.50000000e+000
-7.97953417e+001 4.33055625e+001 2.27777767e+000
-7.97945803e+001 4.33031105e+001 1.97777772e+000
-7.97949267e+001 4.33043875e+001 2.64444447e+000
-7.97935979e+001 4.33020178e+001 2.70000005e+000
-7.97925254e+001 4.33012233e+001 3.09999990e+000
-7.97930181e+001 4.32996694e+001 1.79999995e+000
-7.97927561e+001 4.32985782e+001 1.96666670e+000
-7.97941313e+001 4.32979865e+001 1.10000002e+000
-7.97935542e+001 4.32971241e+001 1.34999990e+000
-7.97986522e+001 4.33125490e+001 1.42222226e+000
-7.97988459e+001 4.33138988e+001 1.48888898e+000
-7.97991650e+001 4.33153764e+001 1.58888876e+000
-7.97989610e+001 4.33169266e+001 1.60000002e+000
-7.97987975e+001 4.33181471e+001 1.52222216e+000
-7.97977576e+001 4.33192599e+001 2.09999990e+000
-7.97932326e+001 4.33230149e+001 2.37500000e+000
-7.97966345e+001 4.33207378e+001 2.21249986e+000
-7.97948994e+001 4.33219587e+001 2.18750000e+000
-7.97913903e+001 4.33240627e+001 2.37499976e+000
-7.97900440e+001 4.33250714e+001 1.89999998e+000
-7.97903896e+001 4.33265183e+001 1.39999998e+000
-7.97969705e+001 4.33120179e+001 2.35555553e+000
-7.97952957e+001 4.33113711e+001 3.50000048e+000
-7.97950866e+001 4.33098482e+001 3.88888884e+000
-7.97946796e+001 4.33084103e+001 3.72222233e+000
-7.97943380e+001 4.33068660e+001 3.98888898e+000
-7.97932282e+001 4.33030902e+001 3.18888903e+000
-7.97936747e+001 4.33054413e+001 3.53333330e+000
-7.97933979e+001 4.33041807e+001 3.58888888e+000
-7.97922135e+001 4.33024581e+001 3.44285727e+000
-7.97916564e+001 4.33003659e+001 3.53333354e+000
-7.97911755e+001 4.33019470e+001 4.38571405e+000
-7.97902966e+001 4.33010643e+001 4.83333349e+000
-7.97913293e+001 4.32992613e+001 2.70000005e+000
-7.97911942e+001 4.32982490e+001 2.22222233e+000
-7.97922047e+001 4.32973844e+001 1.61428571e+000
-7.97928438e+001 4.32961650e+001 1.34999990e+000
-7.97922141e+001 4.32950782e+001 1.50000000e+000
-7.97915218e+001 4.32938834e+001 1.60000002e+000
-7.97970869e+001 4.33134691e+001 2.53333354e+000
-7.97972867e+001 4.33148986e+001 2.61111116e+000
-7.97975738e+001 4.33162205e+001 2.68888927e+000
-7.97968750e+001 4.33176760e+001 3.04444408e+000
-7.97955966e+001 4.33191280e+001 3.32222223e+000
-7.97909835e+001 4.33227524e+001 3.34444475e+000
-7.97923989e+001 4.33215683e+001 3.91111088e+000
-7.97940987e+001 4.33204264e+001 3.54444456e+000
-7.97887875e+001 4.33236491e+001 3.28888893e+000
-7.97880709e+001 4.33256116e+001 2.18750000e+000
-7.97882402e+001 4.33273734e+001 1.45000005e+000
-7.97953122e+001 4.33129203e+001 3.71111131e+000
-7.97935417e+001 4.33121344e+001 5.73333263e+000
-7.97936737e+001 4.33107250e+001 4.73333311e+000
-7.97930856e+001 4.33094393e+001 5.27777815e+000
-7.97927338e+001 4.33079241e+001 5.58888817e+000
-7.97922865e+001 4.33064462e+001 5.10000038e+000
-7.97919051e+001 4.33036338e+001 4.97777748e+000
-7.97917314e+001 4.33049762e+001 5.27777815e+000
-7.97906216e+001 4.33028179e+001 5.32222223e+000
-7.97899674e+001 4.32999323e+001 4.30000019e+000
-7.97895898e+001 4.33018967e+001 5.64444447e+000
-7.97890888e+001 4.33008555e+001 5.42222214e+000
-7.97894991e+001 4.32986899e+001 3.88888884e+000
-7.97902213e+001 4.32973193e+001 3.26666689e+000
-7.97911390e+001 4.32962256e+001 1.84999990e+000
-7.97902828e+001 4.32950000e+001 2.27777791e+000
-7.97898423e+001 4.32937369e+001 2.07500005e+000
-7.97908474e+001 4.32925452e+001 1.64999998e+000
-7.97953208e+001 4.33145545e+001 3.83333325e+000
-7.97956881e+001 4.33161196e+001 3.83333325e+000
-7.97945814e+001 4.33175070e+001 4.28888893e+000
-7.97931562e+001 4.33189199e+001 4.85555553e+000
-7.97896223e+001 4.33216369e+001 5.18888903e+000
-7.97912716e+001 4.33201490e+001 4.91111135e+000
-7.97870928e+001 4.33222559e+001 5.81111097e+000
-7.97862721e+001 4.33244223e+001 3.66666675e+000
-7.97858683e+001 4.33264068e+001 2.56250000e+000
-7.97861915e+001 4.33280540e+001 1.60000002e+000
-7.97842101e+001 4.33290685e+001 1.34999990e+000
-7.97822292e+001 4.33300559e+001 1.60000002e+000
-7.97934615e+001 4.33138754e+001 5.87777805e+000
-7.97918937e+001 4.33127878e+001 7.43333340e+000
-7.97915986e+001 4.33110142e+001 7.17777777e+000
-7.97910382e+001 4.33092357e+001 7.58888817e+000
-7.97906502e+001 4.33076016e+001 7.02222204e+000
-7.97902311e+001 4.33061190e+001 7.14444494e+000
-7.97902040e+001 4.33038579e+001 6.40000010e+000
-7.97897478e+001 4.33048938e+001 6.66666698e+000
-7.97888205e+001 4.33028452e+001 6.76666689e+000
-7.97877867e+001 4.32987146e+001 5.86666679e+000
-7.97880275e+001 4.33000539e+001 6.12222195e+000
-7.97879637e+001 4.33016081e+001 6.59999990e+000
-7.97883182e+001 4.32973542e+001 4.55555582e+000
-7.97890417e+001 4.32960404e+001 3.58888888e+000
-7.97864865e+001 4.32978636e+001 6.08888912e+000
-7.97880527e+001 4.32944381e+001 3.55555558e+000
-7.97887418e+001 4.32925811e+001 2.24444461e+000
-7.97901147e+001 4.32910716e+001 1.60000002e+000
-7.97801966e+001 4.33311702e+001 1.60000002e+000
-7.97931988e+001 4.33157414e+001 5.80000067e+000
-7.97923470e+001 4.33173466e+001 6.07777786e+000
-7.97905704e+001 4.33184595e+001 6.46666670e+000
-7.97882743e+001 4.33199876e+001 7.60000038e+000
-7.97853664e+001 4.33208757e+001 7.86875010e+000
-7.97844789e+001 4.33231760e+001 6.43333340e+000
-7.97838023e+001 4.33253976e+001 4.17777824e+000
-7.97835458e+001 4.33274232e+001 2.84444427e+000
-7.97810775e+001 4.33287572e+001 2.52499986e+000
-7.97911698e+001 4.33144134e+001 7.43333244e+000
-7.97898688e+001 4.33125754e+001 9.17777729e+000
-7.97892536e+001 4.33106695e+001 9.54444504e+000
-7.97888248e+001 4.33088314e+001 8.93333340e+000
-7.97884711e+001 4.33071162e+001 9.00000000e+000
-7.97881422e+001 4.33055110e+001 8.32222271e+000
-7.97882453e+001 4.33040286e+001 7.78888893e+000
-7.97869166e+001 4.33028043e+001 8.73333359e+000
-7.97862349e+001 4.32995919e+001 6.86666679e+000
-7.97862960e+001 4.33012358e+001 7.83333349e+000
-7.97845986e+001 4.32987001e+001 7.55555534e+000
-7.97866347e+001 4.32960216e+001 5.48888874e+000
-7.97848999e+001 4.32970177e+001 6.93333292e+000
-7.97857646e+001 4.32944238e+001 5.54444456e+000
-7.97865139e+001 4.32927928e+001 4.25555563e+000
-7.97875753e+001 4.32910464e+001 2.81111121e+000
-7.97891063e+001 4.32895152e+001 1.56000006e+000
-7.97779896e+001 4.33321839e+001 1.54999995e+000
-7.97783843e+001 4.33298716e+001 2.86666656e+000
-7.97901126e+001 4.33162402e+001 8.57777786e+000
-7.97884041e+001 4.33178021e+001 9.00000000e+000
-7.97861192e+001 4.33186104e+001 1.02777777e+001
-7.97833551e+001 4.33195361e+001 1.13687487e+001
-7.97825537e+001 4.33218585e+001 9.28125000e+000
-7.97818350e+001 4.33242035e+001 6.73333359e+000
-7.97813065e+001 4.33265052e+001 4.73333359e+000
-7.97787605e+001 4.33276175e+001 4.50624990e+000
-7.97884820e+001 4.33143219e+001 1.07555561e+001
-7.97874182e+001 4.33122227e+001 1.16111107e+001
-7.97868491e+001 4.33101359e+001 1.20000000e+001
-7.97865358e+001 4.33081524e+001 1.09666662e+001
-7.97863575e+001 4.33062490e+001 1.01333342e+001
-7.97863713e+001 4.33043635e+001 9.41111088e+000
-7.97847832e+001 4.33026820e+001 9.85555649e+000
-7.97844193e+001 4.33006118e+001 8.93333340e+000
-7.97826181e+001 4.32993316e+001 9.65555477e+000
-7.97827479e+001 4.32973534e+001 8.67777824e+000
-7.97835740e+001 4.32953616e+001 7.61111116e+000
-7.97839074e+001 4.32931605e+001 6.24444437e+000
-7.97848662e+001 4.32911855e+001 4.95555544e+000
-7.97861850e+001 4.32893733e+001 2.77777767e+000
-7.97879497e+001 4.32878195e+001 1.56666660e+000
-7.97866910e+001 4.32859507e+001 1.56666660e+000
-7.97758288e+001 4.33333394e+001 1.75000000e+000
-7.97758722e+001 4.33310069e+001 2.65555549e+000
-7.97760963e+001 4.33287137e+001 5.62500048e+000
-7.97866336e+001 4.33160732e+001 1.13874998e+001
-7.97842191e+001 4.33173592e+001 1.28437500e+001
-7.97814601e+001 4.33178793e+001 1.38937483e+001
-7.97804719e+001 4.33204040e+001 1.22624998e+001
-7.97797125e+001 4.33228683e+001 1.00937500e+001
-7.97791503e+001 4.33252706e+001 7.62500143e+000
-7.97763825e+001 4.33263751e+001 8.19375134e+000
-7.97854909e+001 4.33138192e+001 1.27562513e+001
-7.97847837e+001 4.33114770e+001 1.31875000e+001
-7.97844154e+001 4.33092172e+001 1.38666668e+001
-7.97843493e+001 4.33070569e+001 1.27111111e+001
-7.97845537e+001 4.33049492e+001 1.07333336e+001
-7.97830441e+001 4.33036054e+001 1.14888887e+001
-7.97823758e+001 4.33015983e+001 1.05333328e+001
-7.97807636e+001 4.32999510e+001 1.08111105e+001
-7.97803033e+001 4.32980057e+001 1.01222219e+001
-7.97805005e+001 4.32959623e+001 9.17499924e+000
