 3
 0 10 20
        JDAY  MM  DD      TEMP    SALT JDAY=0 FOR JAN 01
    110.0000  04  20     23.08     34.50     25.60     34.60     25.50     34.70
    111.0000  04  21     23.31     34.50     25.80     34.60     25.70     34.70
    112.0000  04  22     23.58     34.60     25.90     34.70     25.80     34.80
    113.0000  04  23     23.45     34.60     26.00     34.70     25.90     34.80
    114.0000  04  24     23.69     34.60     26.20     34.70     26.10     34.80
    115.0000  04  25     23.93     34.60     26.30     34.70     26.20     34.80
    116.0000  04  26     23.98     34.70     26.40     34.80     26.30     34.90
    117.0000  04  27     24.08     34.70     26.60     34.80     26.50     34.90
    118.0000  04  28     24.20     34.70     26.70     34.80     26.60     34.90
    119.0000  04  29     24.39     34.70     26.80     34.80     26.70     34.90
    120.0000  04  30     24.52     34.80     27.00     34.90     26.90     35.00
    121.0000  05  01     24.62     34.80     27.10     34.90     27.00     35.00
    122.0000  05  02     24.81     34.80     27.20     34.90     27.10     35.00
    123.0000  05  03     25.99     34.90     27.40     35.00     27.30     35.10
    124.0000  05  04     26.48     34.90     27.50     35.00     27.40     35.10
    125.0000  05  05     27.42     34.90     27.60     35.00     27.50     35.10
    126.0000  05  06     27.62     34.90     27.80     35.00     27.70     35.10
    127.0000  05  07     27.54     35.00     27.90     35.10     27.80     35.20
    128.0000  05  08     27.41     35.00     28.00     35.10     27.90     35.20
    129.0000  05  09     27.42     35.00     28.20     35.10     28.10     35.20
    130.0000  05  10     27.16     35.00     28.30     35.10     28.20     35.20
    131.0000  05  11     27.09     35.10     28.40     35.20     28.30     35.30
    132.0000  05  12     26.90     35.10     28.60     35.20     28.50     35.30
    133.0000  05  13     26.62     35.10     28.70     35.20     28.60     35.30
    134.0000  05  14     26.73     35.10     28.80     35.20     28.70     35.30
    135.0000  05  15     26.66     35.20     29.00     35.30     28.90     35.40
    136.0000  05  16     26.62     35.20     29.10     35.30     29.00     35.40
    137.0000  05  17     26.63     35.20     29.10     35.30     29.00     35.40
    138.0000  05  18     26.62     35.20     29.10     35.30     29.00     35.40
    139.0000  05  19     26.81     35.30     29.10     35.40     29.00     35.50
    140.0000  05  20     27.01     35.30     29.20     35.40     29.10     35.50
    141.0000  05  21     27.25     35.30     29.20     35.40     29.10     35.50
    142.0000  05  22     27.41     35.30     29.20     35.40     29.10     35.50
    143.0000  05  23     27.48     35.30     29.20     35.40     29.10     35.50
    144.0000  05  24     27.14     35.40     29.20     35.50     29.10     35.60
    145.0000  05  25     26.00     35.40     29.20     35.50     29.10     35.60
    146.0000  05  26     26.80     35.40     29.30     35.50     29.20     35.60
    147.0000  05  27     27.81     35.40     29.30     35.50     29.20     35.60
    148.0000  05  28     28.03     35.40     29.30     35.50     29.20     35.60
    149.0000  05  29     28.36     35.50     29.30     35.60     29.20     35.70
    150.0000  05  30     28.68     35.50     29.30     35.60     29.20     35.70
    151.0000  05  31     28.55     35.50     29.30     35.60     29.20     35.70
    152.0000  06  01     28.59     35.50     29.40     35.60     29.30     35.70
    153.0000  06  02     28.35     35.50     29.40     35.60     29.30     35.70
    154.0000  06  03     28.39     35.50     29.40     35.60     29.30     35.70
    155.0000  06  04     28.56     35.60     29.40     35.70     29.30     35.80
    156.0000  06  05     28.51     35.60     29.40     35.70     29.30     35.80
    157.0000  06  06     28.76     35.60     29.40     35.70     29.30     35.80
    158.0000  06  07     29.33     35.60     29.50     35.70     29.40     35.80
    159.0000  06  08     29.09     35.60     29.50     35.70     29.40     35.80
    160.0000  06  09     29.74     35.70     29.50     35.80     29.40     35.90
    161.0000  06  10     29.77     35.70     29.50     35.80     29.40     35.90
    162.0000  06  11     29.48     35.70     29.50     35.80     29.40     35.90
    163.0000  06  12     29.66     35.70     29.50     35.80     29.40     35.90
    164.0000  06  13     29.39     35.70     29.60     35.80     29.50     35.90
    165.0000  06  14     29.70     35.80     29.60     35.90     29.50     36.00
    166.0000  06  15     29.76     35.80     29.60     35.90     29.50     36.00
    167.0000  06  16     29.85     35.80     29.60     35.90     29.50     36.00
    168.0000  06  17     30.03     35.80     29.60     35.90     29.50     36.00
    169.0000  06  18     30.19     35.80     29.70     35.90     29.60     36.00
    170.0000  06  19     30.38     35.80     29.70     35.90     29.60     36.00
    171.0000  06  20     30.36     35.80     29.70     35.90     29.60     36.00
    172.0000  06  21     30.35     35.80     29.80     35.90     29.70     36.00
    173.0000  06  22     30.20     35.80     29.80     35.90     29.70     36.00
    174.0000  06  23     30.12     35.80     29.80     35.90     29.70     36.00
    175.0000  06  24     30.14     35.80     29.90     35.90     29.80     36.00
    176.0000  06  25     30.32     35.80     29.90     35.90     29.80     36.00
    177.0000  06  26     30.40     35.80     29.90     35.90     29.80     36.00
    178.0000  06  27     30.30     35.80     30.00     35.90     29.90     36.00
    179.0000  06  28     30.38     35.80     30.00     35.90     29.90     36.00
    180.0000  06  29     30.38     35.80     30.00     35.90     29.90     36.00
    181.0000  06  30     30.44     35.80     30.10     35.90     30.00     36.00
    182.0000  07  01     30.55     35.80     30.10     35.80     30.00     36.00
    183.0000  07  02     30.47     35.70     30.10     35.80     30.00     35.90
    184.0000  07  03     30.52     35.70     30.20     35.80     30.10     35.90
    185.0000  07  04     30.65     35.70     30.20     35.80     30.10     35.90
    186.0000  07  05     30.66     35.70     30.20     35.80     30.10     35.90
    187.0000  07  06     30.81     35.70     30.30     35.80     30.20     35.90
    188.0000  07  07     30.81     35.70     30.30     35.80     30.20     35.90
    189.0000  07  08     30.83     35.70     30.30     35.80     30.20     35.90
    190.0000  07  09     30.76     35.70     30.40     35.80     30.30     35.90
    191.0000  07  10     30.48     35.70     30.40     35.80     30.30     35.90
    192.0000  07  11     30.56     35.70     30.40     35.80     30.30     35.90
    193.0000  07  12     30.61     35.70     30.50     35.80     30.40     35.90
    194.0000  07  13     30.68     35.70     30.50     35.80     30.40     35.90
    195.0000  07  14     30.82     35.70     30.50     35.80     30.40     35.90
    196.0000  07  15     30.70     35.70     30.60     35.80     30.50     35.90
    197.0000  07  16     30.79     35.70     30.60     35.80     30.50     35.90
    198.0000  07  17     30.89     35.70     30.60     35.80     30.50     35.90
    199.0000  07  18     30.84     35.60     30.60     35.70     30.50     35.80
    200.0000  07  19     30.88     35.60     30.60     35.70     30.50     35.80
    201.0000  07  20     30.96     35.60     30.60     35.70     30.50     35.80
    202.0000  07  21     30.98     35.60     30.60     35.70     30.50     35.80
    203.0000  07  22     31.14     35.50     30.60     35.60     30.50     35.70
    204.0000  07  23     31.08     35.50     30.60     35.60     30.50     35.70
    205.0000  07  24     30.45     35.50     30.50     35.60     30.40     35.70
    206.0000  07  25     30.53     35.40     30.50     35.50     30.40     35.60
    207.0000  07  26     30.92     35.40     30.50     35.50     30.40     35.60
    208.0000  07  27     31.08     35.40     30.50     35.50     30.40     35.60
    209.0000  07  28     31.03     35.40     30.50     35.50     30.40     35.60
    210.0000  07  29     31.13     35.30     30.50     35.40     30.40     35.50
    211.0000  07  30     31.09     35.30     30.50     35.40     30.40     35.50
    212.0000  07  31     30.99     35.30     30.50     35.40     30.40     35.50
    213.0000  08  01     30.94     35.20     30.50     35.30     30.40     35.40
    214.0000  08  02     30.76     35.20     30.50     35.30     30.40     35.40
    215.0000  08  03     30.48     35.20     30.50     35.30     30.40     35.40
    216.0000  08  04     30.38     35.10     30.50     35.20     30.40     35.30
    217.0000  08  05     30.51     35.10     30.50     35.20     30.40     35.30
    218.0000  08  06     30.69     35.10     30.50     35.20     30.40     35.30
    219.0000  08  07     30.76     35.10     30.50     35.20     30.40     35.30
    220.0000  08  08     30.97     35.00     30.50     35.10     30.40     35.20
    221.0000  08  09     31.07     35.00     30.40     35.10     30.30     35.20
