REACH_ID FLAG (1: IN NWM DOMAIN  0: OUTSIDE NWM DOMAIN)
 8
  1777788 1
  1813329 1
 11947179 1
904020529 1
 41042723 1
 41039850 1
 41038175 1
 41041390 1
